,age,health_ins,logwage,wage,maritl_1. Never Married,maritl_2. Married,maritl_3. Widowed,maritl_4. Divorced,maritl_5. Separated,race_1. White,race_2. Black,race_3. Asian,race_4. Other,education_1. < HS Grad,education_2. HS Grad,education_3. Some College,education_4. College Grad,education_5. Advanced Degree,region_2. Middle Atlantic,jobclass_1. Industrial,jobclass_2. Information,health_1. <=Good,health_2. >=Very Good
2322,49,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
2323,46,2. No,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2324,44,1. Yes,5.20411998265593,182.020620963512,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2325,25,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2326,73,1. Yes,4.53147891704226,92.8958447894966,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2327,18,1. Yes,4.278753600952831,72.15045568157129,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2328,52,1. Yes,4.80617997398389,122.263673892802,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
2329,28,2. No,4.278753600952831,72.15045568157129,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
2330,51,2. No,4.41497334797082,82.6796372966372,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2331,44,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2332,44,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2333,29,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
2334,48,2. No,4.9542425094393305,141.77517233318,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
2335,62,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
2336,40,1. Yes,4.880813592280791,131.737801155001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2337,24,2. No,4.19456983922864,66.3251949430473,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2338,48,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2339,54,1. Yes,5.09691001300806,163.515863976238,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2340,69,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
2341,48,2. No,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2342,73,2. No,3.6937269489236497,40.194370516811205,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2343,30,2. No,4.2558029853537,70.5134157015506,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2344,41,2. No,4.30102999566398,73.77574327469459,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2345,48,2. No,4.613926347855691,100.879460918798,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2346,63,1. Yes,4.431363764158991,84.0459576539924,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2347,29,2. No,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2348,40,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2349,52,1. Yes,4.51188336097887,91.09321846897328,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2350,54,1. Yes,4.7403626894942406,114.475713290347,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2351,33,1. Yes,5.59061783348625,267.901086855275,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2352,42,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2353,31,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
2354,46,1. Yes,4.9393245252363,139.675870162748,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2355,44,1. Yes,4.829303772831031,125.12381572196,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2356,45,2. No,4.732393759822969,113.567089569751,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2357,40,2. No,5.20411998265593,182.020620963512,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2358,31,1. Yes,4.63346845557959,102.870246933215,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2359,19,2. No,4.342422680822209,76.8936025176112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2360,43,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2361,56,1. Yes,4.95904139232109,142.457169885112,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2362,55,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2363,59,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2364,49,1. Yes,4.63346845557959,102.870246933215,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2365,42,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2366,27,2. No,4.11394335230684,61.1875264339915,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2367,34,2. No,4.397974750840921,81.28607728982121,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2368,47,1. Yes,5.62321723414596,276.778413321176,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2369,35,1. Yes,5.59198011410292,268.266292012557,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2370,33,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2371,35,1. Yes,4.9731278535997,144.47808766541002,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2372,40,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2373,53,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2374,47,1. Yes,4.30102999566398,73.77574327469459,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
2375,45,1. Yes,5.278753600952831,196.125272594255,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2376,34,1. Yes,5.130333768495009,169.073540049428,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2377,25,1. Yes,4.24303804868629,69.61903690467629,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2378,56,2. No,4.8260748027008304,124.720446242886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2379,54,1. Yes,4.74942709912175,115.51808515372,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2380,41,1. Yes,4.4913616938342695,89.2428846644714,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2381,46,1. Yes,5.62321723414596,276.778413321176,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2382,44,1. Yes,5.1398790864012405,170.6951277113,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2383,44,1. Yes,4.60205999132796,99.6894636984864,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2384,46,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2385,38,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2386,36,2. No,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2387,27,1. Yes,4.60205999132796,99.6894636984864,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
2388,33,2. No,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2389,56,1. Yes,4.94448267215017,140.398200161944,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
2390,52,1. Yes,4.7160033436348,111.720849360989,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2391,33,1. Yes,4.83250891270624,125.525498433836,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2392,32,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
2393,39,1. Yes,4.77815125038364,118.884359339886,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2394,22,2. No,4.278753600952831,72.15045568157129,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2395,53,2. No,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2396,36,1. Yes,5.626899559208519,277.79948020565,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2397,37,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2398,40,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2399,51,1. Yes,4.35945602012099,78.214575693165,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
2400,40,1. Yes,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2401,56,1. Yes,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2402,50,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2403,49,1. Yes,5.11394335230684,166.32494123387698,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2404,32,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2405,21,1. Yes,4.431363764158991,84.0459576539924,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2406,48,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2407,48,1. Yes,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2408,32,1. Yes,4.74585519517373,115.106201691293,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2409,30,1. Yes,3.97081161087252,53.0275511164817,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2410,30,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2411,33,2. No,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2412,56,2. No,4.03342375548695,56.4538649754188,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2413,46,1. Yes,4.50514997831991,90.48191335664008,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2414,49,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2415,24,2. No,4.47712125471966,87.98103278560541,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2416,48,1. Yes,4.9912260756925,147.116689159978,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2417,37,2. No,4.69897000433602,109.833985642199,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
2418,53,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2419,56,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
2420,34,2. No,4.690196080028509,108.874525834712,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2421,56,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2422,48,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2423,47,2. No,3.3010299956639804,27.1405792079024,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
2424,52,1. Yes,4.25527250510331,70.47601964694451,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2425,40,1. Yes,5.11727129565576,166.879383279962,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2426,25,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2427,35,1. Yes,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2428,40,1. Yes,4.643452676486191,103.90247060316,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2429,22,2. No,3.54406804435028,34.6074177301288,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2430,50,1. Yes,4.60530504614111,100.013486924706,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2431,48,2. No,4.17236937676384,64.8689691939769,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2432,40,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2433,45,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2434,30,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2435,46,1. Yes,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2436,34,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2437,32,2. No,4.1760912590556805,65.1108537153447,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2438,53,1. Yes,4.96378782734556,143.134940811134,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
2439,32,2. No,4.342422680822209,76.8936025176112,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2440,39,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
2441,51,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2442,40,1. Yes,4.32221929473392,75.3556793180091,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
2443,66,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2444,40,1. Yes,5.11394335230684,166.32494123387698,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2445,52,2. No,4.89209460269048,133.232350826567,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2446,36,1. Yes,4.83250891270624,125.525498433836,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2447,32,1. Yes,4.494154594018441,89.49247951800008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2448,45,2. No,4.431363764158991,84.0459576539924,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2449,37,1. Yes,5.130333768495009,169.073540049428,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2450,47,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2451,49,1. Yes,4.97099736557249,144.170606488233,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2452,53,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2453,66,1. Yes,4.25527250510331,70.47601964694451,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
2454,33,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2455,58,2. No,4.54406804435028,94.0727147457005,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2456,41,2. No,4.42114306707167,83.1913242935054,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2457,54,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2458,26,2. No,4.46239799789896,86.6951548289402,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2459,24,2. No,4.25527250510331,70.47601964694451,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
2460,62,2. No,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2461,63,1. Yes,4.91488766741439,136.303997562054,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2462,26,1. Yes,4.73639650227664,114.022580378556,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
2463,45,1. Yes,4.66464197555613,106.127582150788,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
2464,23,2. No,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2465,31,2. No,4.75587485567249,116.265324062503,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2466,44,1. Yes,4.96378782734556,143.134940811134,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2467,43,1. Yes,4.0,54.59815003314421,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2468,48,2. No,3.875061263391701,48.18565021703901,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2469,48,1. Yes,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2470,55,2. No,4.767155866082179,117.584340323354,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2471,45,1. Yes,5.606885241288571,272.294783220064,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2472,48,1. Yes,4.977723605288849,145.143601176911,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2473,63,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2474,57,1. Yes,4.579783596616809,97.4932940453934,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
2475,69,1. Yes,5.0,148.413159102577,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2476,31,1. Yes,4.84509804001426,127.115743812184,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2477,38,1. Yes,5.59198011410292,268.266292012557,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2478,43,1. Yes,4.69897000433602,109.833985642199,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2479,19,2. No,3.94939000664491,51.90369626656821,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2480,44,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2481,31,2. No,4.90308998699194,134.705375118879,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
2482,49,1. Yes,4.47712125471966,87.98103278560541,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
2483,29,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2484,26,1. Yes,4.342422680822209,76.8936025176112,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
2485,37,1. Yes,4.75587485567249,116.265324062503,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2486,30,2. No,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2487,35,1. Yes,4.879932681711611,131.62180303308998,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2488,40,1. Yes,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2489,44,1. Yes,4.23044892137827,68.7480877337669,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
2490,65,1. Yes,4.83250891270624,125.525498433836,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2491,54,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
2492,56,1. Yes,4.94448267215017,140.398200161944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2493,48,1. Yes,4.681241237375589,107.903923866876,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2494,37,2. No,4.06069784035361,58.014782012185705,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2495,30,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2496,46,2. No,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2497,37,1. Yes,4.880813592280791,131.737801155001,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2498,58,2. No,4.39794000867204,81.2832532842527,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
2499,52,1. Yes,4.46239799789896,86.6951548289402,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2500,45,1. Yes,5.060697840353611,157.700527725737,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2501,33,2. No,4.17614916112655,65.11462387776,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2502,51,2. No,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2503,50,2. No,3.84509804001426,46.76326879771871,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
2504,42,1. Yes,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2505,46,1. Yes,4.93951925261862,139.703071527658,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2506,43,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2507,47,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2508,47,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2509,44,2. No,4.26481782300954,71.15195654330309,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
2510,36,2. No,4.1760912590556805,65.1108537153447,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
2511,39,2. No,4.1760912590556805,65.1108537153447,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2512,29,1. Yes,4.83250891270624,125.525498433836,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2513,40,1. Yes,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2514,20,1. Yes,4.26007138798508,70.8150386167557,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
2515,32,1. Yes,4.72427586960079,112.6488963421,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2516,36,1. Yes,4.46239799789896,86.6951548289402,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2517,31,1. Yes,4.41497334797082,82.6796372966372,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
2518,28,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
2519,41,1. Yes,4.76342799356294,117.146816914805,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
2520,54,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2521,42,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2522,19,1. Yes,4.23044892137827,68.7480877337669,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
2523,59,2. No,5.59061783348625,267.901086855275,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2524,64,1. Yes,4.60205999132796,99.6894636984864,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
2525,31,1. Yes,4.52891670027766,92.6581301668597,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2526,37,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2527,30,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
2528,24,1. Yes,4.77815125038364,118.884359339886,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2529,26,2. No,4.318063334962759,75.0431540173515,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2530,44,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2531,39,1. Yes,5.62321723414596,276.778413321176,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2532,48,1. Yes,5.62618633492728,277.601417511009,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
2533,53,1. Yes,4.38916608436453,80.5731997057359,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
2534,42,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2535,44,1. Yes,5.11394335230684,166.32494123387698,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2536,25,1. Yes,4.447158031342219,85.3839403789827,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
2537,46,1. Yes,3.77815125038364,43.7351116779821,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
